id,Date,Weekday,User_NO,Stationery_NO,Count
18198,2014-12-04,3,1,6,11
18199,2014-12-05,4,1,4,5
18200,2014-12-05,4,1,2,11
18201,2014-12-05,4,4,3,13
18202,2014-12-05,4,4,1,6
18203,2014-12-08,0,4,5,2
18204,2014-12-08,0,2,4,2
18205,2014-12-08,0,3,1,7
18206,2014-12-08,0,2,6,15
18207,2014-12-08,0,2,3,13
18208,2014-12-08,0,4,2,1
18209,2014-12-09,1,2,4,2
18210,2014-12-09,1,2,3,2
18211,2014-12-09,1,1,5,8
18212,2014-12-09,1,4,6,9
18213,2014-12-09,1,3,1,6
18214,2014-12-09,1,4,2,6
18215,2014-12-10,2,4,2,4
18216,2014-12-10,2,3,3,2
18217,2014-12-10,2,1,1,8
18218,2014-12-11,3,3,2,4
18219,2014-12-11,3,3,1,7
18220,2014-12-11,3,4,5,9
18221,2014-12-11,3,1,6,6
18222,2014-12-11,3,4,3,1
18223,2014-12-11,3,2,4,8
18224,2014-12-12,4,4,5,6
18225,2014-12-12,4,2,3,8
18226,2014-12-12,4,2,6,5
18227,2014-12-12,4,2,4,7
18228,2014-12-15,0,2,4,3
18229,2014-12-15,0,4,6,8
18230,2014-12-15,0,4,1,9
18231,2014-12-15,0,4,3,6
18232,2014-12-16,1,3,6,4
18233,2014-12-16,1,4,2,11
18234,2014-12-17,2,2,6,7
18235,2014-12-17,2,3,2,2
18236,2014-12-17,2,4,5,1
18237,2014-12-17,2,2,3,3
18238,2014-12-17,2,1,4,2
18239,2014-12-17,2,3,1,9
18240,2014-12-17,2,3,3,1
18241,2014-12-18,3,4,6,6
18242,2014-12-18,3,2,5,3
18243,2014-12-18,3,1,2,7
18244,2014-12-18,3,2,4,1
18245,2014-12-18,3,3,1,9
18246,2014-12-18,3,2,3,3
18247,2014-12-19,4,3,4,7
18248,2014-12-19,4,1,3,7
18249,2014-12-19,4,1,2,6
18250,2014-12-19,4,2,5,10
18251,2014-12-22,0,1,1,2
18252,2014-12-22,0,1,6,1
18253,2014-12-22,0,3,1,11
18254,2014-12-23,1,4,2,7
18255,2014-12-23,1,2,6,6
18256,2014-12-23,1,1,4,8
18257,2014-12-23,1,4,3,3
18258,2014-12-23,1,1,5,6
18259,2014-12-23,1,3,1,15
18260,2014-12-24,2,2,4,7
18261,2014-12-25,3,2,3,4
18262,2014-12-25,3,2,2,6
18263,2014-12-25,3,1,4,4
18264,2014-12-25,3,2,5,3
18265,2014-12-25,3,4,1,1
18266,2014-12-25,3,2,1,4
18267,2014-12-25,3,4,6,13
18268,2014-12-26,4,1,4,9
18269,2014-12-26,4,1,1,1
18270,2014-12-26,4,3,2,10
18271,2014-12-26,4,1,5,7
18272,2014-12-26,4,4,3,7
18273,2014-12-26,4,1,6,8
18274,2014-12-29,0,1,5,3
18275,2014-12-29,0,1,6,3
18276,2014-12-29,0,4,2,9
18277,2014-12-29,0,2,4,12
18278,2014-12-29,0,3,3,6
18279,2014-12-30,1,4,5,5
18280,2014-12-30,1,1,1,6
18281,2014-12-30,1,3,2,4
18282,2014-12-30,1,1,6,8
18283,2014-12-30,1,3,3,16
18284,2014-12-30,1,1,4,14
18285,2014-12-31,2,4,2,15
18286,2014-12-31,2,4,4,12
18287,2014-12-31,2,2,1,7
18288,2014-12-31,2,4,6,7
18289,2014-12-31,2,3,5,4
18290,2014-12-31,2,3,3,7
18291,2015-01-01,3,4,3,12
18292,2015-01-01,3,1,4,4
18293,2015-01-01,3,4,2,7
18294,2015-01-02,4,4,1,8
18295,2015-01-02,4,4,6,6
18296,2015-01-05,0,3,2,2
18297,2015-01-05,0,1,6,17
18298,2015-01-05,0,3,5,12
18299,2015-01-05,0,4,3,4
18300,2015-01-05,0,4,4,7
18301,2015-01-07,2,4,1,14
18302,2015-01-07,2,3,3,2
18303,2015-01-07,2,1,2,4
18304,2015-01-07,2,2,4,6
18305,2015-01-07,2,4,6,8
18306,2015-01-07,2,4,5,11
18307,2015-01-08,3,4,1,3
18308,2015-01-08,3,1,6,12
18309,2015-01-08,3,4,2,3
18310,2015-01-08,3,3,4,7
18311,2015-01-08,3,4,3,8
18312,2015-01-08,3,1,5,3
18313,2015-01-09,4,4,3,2
18314,2015-01-12,0,3,2,3
18315,2015-01-12,0,2,3,9
18316,2015-01-12,0,2,1,17
18317,2015-01-12,0,1,5,4
18318,2015-01-12,0,4,4,12
18319,2015-01-12,0,3,6,3
18320,2015-01-13,1,2,1,2
18321,2015-01-13,1,3,5,10
18322,2015-01-13,1,2,3,6
18323,2015-01-14,2,1,2,2
18324,2015-01-14,2,2,4,1
18325,2015-01-15,3,4,6,1
18326,2015-01-15,3,1,3,2
18327,2015-01-15,3,3,5,2
18328,2015-01-15,3,4,4,7
18329,2015-01-15,3,3,2,5
18330,2015-01-15,3,3,1,6
18331,2015-01-16,4,3,6,8
18332,2015-01-16,4,2,3,2
18333,2015-01-19,0,4,4,13
18334,2015-01-19,0,1,3,14
18335,2015-01-20,1,1,5,6
18336,2015-01-20,1,4,2,6
18337,2015-01-20,1,4,4,10
18338,2015-01-20,1,1,3,10
18339,2015-01-20,1,2,1,7
18340,2015-01-20,1,2,6,3
18341,2015-01-21,2,2,4,7
18342,2015-01-21,2,4,2,9
18343,2015-01-21,2,1,3,1
18344,2015-01-21,2,1,6,4
18345,2015-01-21,2,1,5,7
18346,2015-01-22,3,4,2,1
18347,2015-01-23,4,2,3,5
18348,2015-01-23,4,4,5,11
18349,2015-01-23,4,3,4,2
18350,2015-01-23,4,2,1,4
18351,2015-01-26,0,4,5,12
18352,2015-01-27,1,3,3,4
18353,2015-01-27,1,2,1,9
18354,2015-01-27,1,3,4,1
18355,2015-01-27,1,4,6,8
18356,2015-01-27,1,3,2,2
18357,2015-01-27,1,4,5,1
18358,2015-01-28,2,1,5,4
18359,2015-01-28,2,2,6,8
18360,2015-01-28,2,3,3,5
18361,2015-01-28,2,4,1,5
18362,2015-01-28,2,1,4,4
18363,2015-01-28,2,4,2,9
18364,2015-01-29,3,2,5,5
18365,2015-01-29,3,2,4,8
18366,2015-01-29,3,1,2,5
18367,2015-01-29,3,2,3,5
18368,2015-01-29,3,3,6,11
18369,2015-01-29,3,3,1,5
18370,2015-01-30,4,2,3,6
18371,2015-01-30,4,2,5,4
18372,2015-01-30,4,2,1,3
18373,2015-01-30,4,2,2,3
18374,2015-01-30,4,4,6,10
18375,2015-01-30,4,3,4,5
18376,2015-02-02,0,1,3,8
18377,2015-02-02,0,2,6,12
18378,2015-02-02,0,4,2,7
18379,2015-02-02,0,4,4,7
18380,2015-02-02,0,3,1,3
18381,2015-02-02,0,2,5,3
18382,2015-02-03,1,4,3,5
18383,2015-02-03,1,3,6,17
18384,2015-02-03,1,1,2,3
18385,2015-02-03,1,2,1,4
18386,2015-02-03,1,4,4,8
18387,2015-02-04,2,2,3,4
18388,2015-02-04,2,2,5,7
18389,2015-02-04,2,2,6,4
18390,2015-02-04,2,1,2,3
18391,2015-02-04,2,2,4,8
18392,2015-02-04,2,3,1,3
18393,2015-02-06,4,4,4,3
18394,2015-02-06,4,2,2,10
18395,2015-02-06,4,2,6,1
18396,2015-02-06,4,1,3,2
18397,2015-02-06,4,3,1,5
18398,2015-02-06,4,2,5,1
18399,2015-02-09,0,4,1,4
18400,2015-02-09,0,2,3,5
18401,2015-02-09,0,1,6,7
18402,2015-02-09,0,3,2,5
18403,2015-02-09,0,3,4,11
18404,2015-02-09,0,2,5,4
18405,2015-02-10,1,2,3,6
18406,2015-02-10,1,4,1,11
18407,2015-02-10,1,1,2,3
18408,2015-02-10,1,1,2,3
18409,2015-02-10,1,1,6,1
18410,2015-02-11,2,4,2,2
18411,2015-02-11,2,2,5,7
18412,2015-02-12,3,1,6,3
18413,2015-02-12,3,3,4,6
18414,2015-02-12,3,4,2,9
18415,2015-02-12,3,2,3,7
18416,2015-02-12,3,1,5,5
18417,2015-02-12,3,4,1,10
18418,2015-02-13,4,2,1,4
18419,2015-02-13,4,2,3,6
18420,2015-02-13,4,3,6,3
18421,2015-02-13,4,2,2,4
18422,2015-02-13,4,2,4,2
18423,2015-02-13,4,1,5,3
18424,2015-02-16,0,4,2,6
18425,2015-02-16,0,3,5,13
18426,2015-02-16,0,1,6,14
18427,2015-02-16,0,4,1,7
18428,2015-02-16,0,1,3,2
18429,2015-02-16,0,3,4,5
18430,2015-02-17,1,3,5,17
18431,2015-02-19,3,1,3,6
18432,2015-02-19,3,1,5,17
18433,2015-02-19,3,2,2,2
18434,2015-02-19,3,4,6,6
18435,2015-02-19,3,3,1,1
18436,2015-02-19,3,3,4,4
18437,2015-02-20,4,4,3,13
18438,2015-02-20,4,1,4,7
18439,2015-02-20,4,3,2,9
18440,2015-02-23,0,4,1,9
18441,2015-02-23,0,3,4,3
18442,2015-02-23,0,4,3,7
18443,2015-02-24,1,4,6,16
18444,2015-02-24,1,2,3,5
18445,2015-02-24,1,4,5,6
18446,2015-02-24,1,4,1,14
18447,2015-02-24,1,2,4,4
18448,2015-02-24,1,1,2,4
18449,2015-02-26,3,2,5,7
18450,2015-02-26,3,3,6,14
18451,2015-02-26,3,4,1,6
18452,2015-02-26,3,2,2,6
18453,2015-02-26,3,4,3,6
18454,2015-02-26,3,4,4,1
18455,2015-02-27,4,4,2,3
18456,2015-02-27,4,4,5,4
18457,2015-03-02,0,3,4,3
18458,2015-03-03,1,4,6,2
18459,2015-03-03,1,2,5,4
18460,2015-03-03,1,3,4,5
18461,2015-03-03,1,3,3,15
18462,2015-03-04,2,3,5,9
18463,2015-03-04,2,4,6,2
18464,2015-03-04,2,4,3,1
18465,2015-03-04,2,3,4,4
18466,2015-03-04,2,2,2,1
18467,2015-03-04,2,4,1,6
18468,2015-03-05,3,1,2,1
18469,2015-03-05,3,1,6,7
18470,2015-03-05,3,4,3,6
18471,2015-03-05,3,4,5,8
18472,2015-03-06,4,2,1,9
18473,2015-03-06,4,3,6,7
18474,2015-03-06,4,4,3,3
18475,2015-03-06,4,4,2,1
18476,2015-03-06,4,4,4,2
18477,2015-03-09,0,2,5,3
18478,2015-03-09,0,4,1,3
18479,2015-03-09,0,1,4,2
18480,2015-03-10,1,2,3,9
18481,2015-03-10,1,4,4,4
18482,2015-03-10,1,2,2,3
18483,2015-03-10,1,2,1,4
18484,2015-03-10,1,2,5,5
18485,2015-03-10,1,1,6,7
18486,2015-03-11,2,2,1,6
18487,2015-03-11,2,4,3,4
18488,2015-03-11,2,1,6,14
18489,2015-03-11,2,4,5,7
18490,2015-03-11,2,1,2,6
18491,2015-03-11,2,2,4,7
18492,2015-03-12,3,1,2,9
18493,2015-03-16,0,3,6,5
18494,2015-03-16,0,4,4,1
18495,2015-03-16,0,4,3,2
18496,2015-03-16,0,4,2,7
18497,2015-03-16,0,4,1,2
18498,2015-03-17,1,3,5,7
18499,2015-03-17,1,4,2,7
18500,2015-03-17,1,3,6,7
18501,2015-03-17,1,1,3,3
18502,2015-03-17,1,3,4,4
18503,2015-03-17,1,1,1,1
18504,2015-03-18,2,2,6,1
18505,2015-03-20,4,1,5,14
18506,2015-03-23,0,3,4,16
18507,2015-03-23,0,4,3,3
18508,2015-03-23,0,2,6,9
18509,2015-03-23,0,2,2,4
18510,2015-03-23,0,1,5,11
18511,2015-03-23,0,3,1,6
18512,2015-03-24,1,2,2,6
18513,2015-03-24,1,2,6,3
18514,2015-03-24,1,2,5,2
18515,2015-03-24,1,2,4,14
18516,2015-03-24,1,1,3,3
18517,2015-03-24,1,3,1,8
18518,2015-03-25,2,3,5,1
18519,2015-03-25,2,3,3,6
18520,2015-03-26,3,4,2,17
18521,2015-03-26,3,3,3,1
18522,2015-03-26,3,3,1,6
18523,2015-03-26,3,2,5,1
18524,2015-03-26,3,4,4,12
18525,2015-03-26,3,4,6,1
18526,2015-03-27,4,3,3,5
18527,2015-03-27,4,3,2,1
18528,2015-03-27,4,1,5,5
18529,2015-03-27,4,3,4,1
18530,2015-03-27,4,4,1,6
18531,2015-03-27,4,3,6,1
18532,2015-03-31,1,1,5,9
18533,2015-03-31,1,1,1,7
18534,2015-03-31,1,4,3,4
18535,2015-03-31,1,2,2,5
18536,2015-03-31,1,1,4,1
18537,2015-03-31,1,4,6,3
18538,2015-04-01,2,1,3,3
18539,2015-04-01,2,1,4,5
18540,2015-04-01,2,2,1,5
18541,2015-04-01,2,4,5,1
18542,2015-04-01,2,4,2,9
18543,2015-04-01,2,1,6,10
18544,2015-04-02,3,4,2,9
18545,2015-04-02,3,2,5,2
18546,2015-04-02,3,4,3,4
18547,2015-04-02,3,3,1,3
18548,2015-04-02,3,1,4,13
18549,2015-04-03,4,1,2,7
18550,2015-04-03,4,2,1,8
18551,2015-04-03,4,3,4,5
18552,2015-04-03,4,3,3,3
18553,2015-04-03,4,2,3,16
18554,2015-04-03,4,1,6,8
18555,2015-04-03,4,1,5,1
18556,2015-04-06,0,2,6,5
18557,2015-04-06,0,3,3,1
18558,2015-04-06,0,1,4,12
18559,2015-04-07,1,2,1,2
18560,2015-04-07,1,3,5,8
18561,2015-04-07,1,3,2,2
18562,2015-04-08,2,2,2,6
18563,2015-04-08,2,4,6,6
18564,2015-04-08,2,4,1,6
18565,2015-04-09,3,4,2,5
18566,2015-04-09,3,1,5,7
18567,2015-04-09,3,1,6,4
18568,2015-04-09,3,3,4,10
18569,2015-04-09,3,1,3,1
18570,2015-04-13,0,4,2,12
18571,2015-04-13,0,3,6,12
18572,2015-04-13,0,1,4,2
18573,2015-04-13,0,3,1,12
18574,2015-04-14,1,1,5,11
18575,2015-04-14,1,3,6,9
18576,2015-04-14,1,1,2,1
18577,2015-04-14,1,4,4,10
18578,2015-04-14,1,1,1,8
18579,2015-04-14,1,3,3,3
18580,2015-04-16,3,4,2,6
18581,2015-04-16,3,3,4,6
18582,2015-04-16,3,2,5,6
18583,2015-04-16,3,2,1,2
18584,2015-04-16,3,2,3,11
18585,2015-04-16,3,4,6,13
18586,2015-04-17,4,2,3,5
18587,2015-04-17,4,2,1,2
18588,2015-04-17,4,4,4,10
18589,2015-04-17,4,1,2,1
18590,2015-04-17,4,2,5,2
18591,2015-04-17,4,1,6,2
18592,2015-04-20,0,1,4,3
18593,2015-04-20,0,3,1,14
18594,2015-04-20,0,1,2,9
18595,2015-04-20,0,4,5,1
18596,2015-04-20,0,1,6,5
18597,2015-04-21,1,3,2,3
18598,2015-04-21,1,2,6,4
18599,2015-04-21,1,3,1,2
18600,2015-04-21,1,3,5,13
18601,2015-04-21,1,2,3,4
18602,2015-04-21,1,2,2,8
18603,2015-04-21,1,2,4,2
18604,2015-04-22,2,3,6,3
18605,2015-04-22,2,3,5,7
18606,2015-04-22,2,1,4,2
18607,2015-04-22,2,3,2,8
18608,2015-04-22,2,4,1,3
18609,2015-04-22,2,3,1,10
18610,2015-04-23,3,1,1,5
18611,2015-04-23,3,3,3,11
18612,2015-04-23,3,2,5,7
18613,2015-04-23,3,2,4,4
18614,2015-04-23,3,2,2,3
18615,2015-04-23,3,4,6,1
18616,2015-04-24,4,3,6,1
18617,2015-04-24,4,2,3,1
18618,2015-04-24,4,1,2,13
18619,2015-04-24,4,4,5,10
18620,2015-04-24,4,2,1,4
18621,2015-04-24,4,3,4,7
18622,2015-04-27,0,3,1,4
18623,2015-04-27,0,3,6,7
18624,2015-04-27,0,3,2,5
18625,2015-04-27,0,3,4,5
18626,2015-04-27,0,4,3,3
18627,2015-04-28,1,3,6,2
18628,2015-04-29,2,4,1,8
18629,2015-04-29,2,2,4,3
18630,2015-04-29,2,1,6,8
18631,2015-04-29,2,4,3,7
18632,2015-04-29,2,2,5,7
18633,2015-04-29,2,3,2,4
18634,2015-04-30,3,4,4,12
18635,2015-04-30,3,3,3,7
18636,2015-04-30,3,3,2,7
18637,2015-04-30,3,2,1,10
18638,2015-04-30,3,4,6,3
18639,2015-04-30,3,2,5,1
18640,2015-05-01,4,1,2,17
18641,2015-05-01,4,3,3,1
18642,2015-05-01,4,2,4,2
18643,2015-05-01,4,1,6,12
18644,2015-05-01,4,1,1,6
18645,2015-05-01,4,2,5,3
18646,2015-05-04,0,1,6,12
18647,2015-05-04,0,4,2,10
18648,2015-05-04,0,2,4,8
18649,2015-05-04,0,4,5,2
18650,2015-05-04,0,4,1,4
18651,2015-05-04,0,1,3,7
18652,2015-05-05,1,2,3,5
18653,2015-05-05,1,1,5,6
18654,2015-05-05,1,4,4,2
18655,2015-05-05,1,3,2,3
18656,2015-05-05,1,1,1,2
18657,2015-05-05,1,3,6,3
18658,2015-05-06,2,1,5,13
18659,2015-05-06,2,1,3,8
18660,2015-05-06,2,4,1,12
18661,2015-05-06,2,1,2,9
18662,2015-05-06,2,3,6,4
18663,2015-05-06,2,2,4,2
18664,2015-05-07,3,2,6,11
18665,2015-05-07,3,1,2,2
18666,2015-05-07,3,3,1,3
18667,2015-05-07,3,1,4,5
18668,2015-05-07,3,2,5,9
18669,2015-05-08,4,1,5,4
18670,2015-05-08,4,4,4,2
18671,2015-05-08,4,3,3,3
18672,2015-05-08,4,3,1,2
18673,2015-05-08,4,4,2,7
18674,2015-05-08,4,2,3,2
18675,2015-05-08,4,2,6,3
18676,2015-05-11,0,3,4,2
18677,2015-05-12,1,4,6,4
18678,2015-05-12,1,3,3,9
18679,2015-05-12,1,3,5,5
18680,2015-05-12,1,2,2,1
18681,2015-05-12,1,4,4,3
18682,2015-05-12,1,1,2,4
18683,2015-05-13,2,4,5,15
18684,2015-05-13,2,1,6,14
18685,2015-05-13,2,1,3,1
18686,2015-05-13,2,4,2,1
18687,2015-05-13,2,1,1,4
18688,2015-05-14,3,3,6,9
18689,2015-05-14,3,3,4,15
18690,2015-05-15,4,1,5,12
18691,2015-05-15,4,2,4,3
18692,2015-05-15,4,2,1,4
18693,2015-05-15,4,2,3,3
18694,2015-05-15,4,1,6,2
18695,2015-05-15,4,4,2,4
18696,2015-05-18,0,4,4,4
18697,2015-05-18,0,4,5,3
18698,2015-05-18,0,4,1,15
18699,2015-05-18,0,1,2,5
18700,2015-05-18,0,2,3,12
18701,2015-05-18,0,2,6,10
18702,2015-05-19,1,1,1,2
18703,2015-05-19,1,2,3,4
18704,2015-05-19,1,1,5,4
18705,2015-05-19,1,4,2,4
18706,2015-05-19,1,4,4,11
18707,2015-05-20,2,3,3,10
18708,2015-05-20,2,4,5,2
18709,2015-05-20,2,1,6,3
18710,2015-05-20,2,3,1,10
18711,2015-05-20,2,3,4,6
18712,2015-05-21,3,2,1,11
18713,2015-05-21,3,3,3,2
18714,2015-05-21,3,3,6,7
18715,2015-05-21,3,1,2,14
18716,2015-05-21,3,4,3,10
18717,2015-05-21,3,2,4,1
18718,2015-05-21,3,4,5,1
18719,2015-05-22,4,4,6,5
18720,2015-05-22,4,1,4,4
18721,2015-05-22,4,1,1,8
18722,2015-05-22,4,3,5,12
18723,2015-05-22,4,3,3,4
18724,2015-05-25,0,3,3,8
18725,2015-05-25,0,4,1,1
18726,2015-05-25,0,1,6,4
18727,2015-05-25,0,3,4,10
18728,2015-05-25,0,2,2,11
18729,2015-05-25,0,4,5,8
18730,2015-05-26,1,2,6,9
18731,2015-05-26,1,4,2,4
18732,2015-05-26,1,4,5,1
18733,2015-05-26,1,4,4,1
18734,2015-05-26,1,2,1,12
18735,2015-05-26,1,1,3,15
18736,2015-05-27,2,2,5,4
18737,2015-05-27,2,2,4,1
18738,2015-05-27,2,1,2,7
18739,2015-05-27,2,1,6,10
18740,2015-05-27,2,1,3,2
18741,2015-05-28,3,4,5,2
18742,2015-05-28,3,2,2,6
18743,2015-05-28,3,3,4,13
18744,2015-05-28,3,1,3,6
18745,2015-05-28,3,1,6,5
18746,2015-05-28,3,4,1,14
18747,2015-05-29,4,4,4,3
18748,2015-05-29,4,4,5,7
18749,2015-05-29,4,4,2,12
18750,2015-05-29,4,2,1,4
18751,2015-06-01,0,1,1,1
18752,2015-06-01,0,4,5,9
18753,2015-06-01,0,4,3,2
18754,2015-06-01,0,1,2,6
18755,2015-06-01,0,2,4,7
18756,2015-06-01,0,4,6,1
18757,2015-06-02,1,2,2,2
18758,2015-06-02,1,1,5,1
18759,2015-06-02,1,3,6,7
18760,2015-06-02,1,3,1,1
18761,2015-06-02,1,3,4,4
18762,2015-06-02,1,1,3,6
18763,2015-06-03,2,2,6,8
18764,2015-06-03,2,1,5,10
18765,2015-06-03,2,2,4,8
18766,2015-06-03,2,1,1,4
18767,2015-06-03,2,3,3,3
18768,2015-06-04,3,3,4,10
18769,2015-06-04,3,2,6,6
18770,2015-06-04,3,2,3,7
18771,2015-06-04,3,1,5,10
18772,2015-06-04,3,1,1,5
18773,2015-06-04,3,4,2,1
18774,2015-06-05,4,1,6,3
18775,2015-06-05,4,2,4,17
18776,2015-06-05,4,3,2,8
18777,2015-06-05,4,4,1,3
18778,2015-06-05,4,2,3,17
18779,2015-06-08,0,1,2,5
18780,2015-06-09,1,3,4,7
18781,2015-06-09,1,3,2,10
18782,2015-06-09,1,1,6,4
18783,2015-06-09,1,2,5,6
18784,2015-06-09,1,4,1,8
18785,2015-06-10,2,1,4,12
18786,2015-06-10,2,1,6,4
18787,2015-06-10,2,2,2,3
18788,2015-06-10,2,3,1,3
18789,2015-06-10,2,1,5,7
18790,2015-06-10,2,1,3,5
18791,2015-06-11,3,2,3,9
18792,2015-06-11,3,3,6,5
18793,2015-06-11,3,3,5,8
18794,2015-06-11,3,2,2,3
18795,2015-06-11,3,1,4,4
18796,2015-06-11,3,2,1,4
18797,2015-06-12,4,2,6,4
18798,2015-06-12,4,2,5,5
18799,2015-06-12,4,2,1,1
18800,2015-06-15,0,3,6,4
18801,2015-06-15,0,2,1,18
18802,2015-06-15,0,3,3,11
18803,2015-06-15,0,2,5,6
18804,2015-06-15,0,3,4,7
18805,2015-06-16,1,1,4,7
18806,2015-06-16,1,1,6,4
18807,2015-06-16,1,1,2,9
18808,2015-06-16,1,3,1,2
18809,2015-06-16,1,1,3,3
18810,2015-06-16,1,2,5,18
18811,2015-06-17,2,3,6,4
18812,2015-06-17,2,4,2,10
18813,2015-06-17,2,1,3,2
18814,2015-06-17,2,3,4,3
18815,2015-06-17,2,2,1,7
18816,2015-06-17,2,3,5,6
18817,2015-06-17,2,4,4,4
18818,2015-06-18,3,4,3,6
18819,2015-06-18,3,2,6,4
18820,2015-06-18,3,2,5,9
18821,2015-06-18,3,1,4,6
18822,2015-06-18,3,1,2,2
18823,2015-06-18,3,1,1,5
18824,2015-06-19,4,1,3,3
18825,2015-06-19,4,4,4,2
18826,2015-06-19,4,3,2,1
18827,2015-06-19,4,3,1,7
18828,2015-06-19,4,3,6,2
18829,2015-06-19,4,3,5,10
18830,2015-06-22,0,1,4,5
18831,2015-06-22,0,1,2,4
18832,2015-06-23,1,4,3,5
18833,2015-06-23,1,1,1,1
18834,2015-06-24,2,4,4,8
18835,2015-06-24,2,2,2,2
18836,2015-06-24,2,4,2,14
18837,2015-06-24,2,1,5,1
18838,2015-06-24,2,3,1,4
18839,2015-06-24,2,4,3,4
18840,2015-06-25,3,1,4,12
18841,2015-06-25,3,4,1,15
18842,2015-06-25,3,4,2,2
18843,2015-06-25,3,3,2,2
18844,2015-06-25,3,4,3,3
18845,2015-06-26,4,1,6,1
18846,2015-06-26,4,1,1,11
18847,2015-06-29,0,1,2,7
18848,2015-06-29,0,4,1,2
18849,2015-06-29,0,3,3,12
18850,2015-06-29,0,1,5,9
18851,2015-06-29,0,4,6,4
18852,2015-06-29,0,4,4,5
18853,2015-06-30,1,4,6,3
18854,2015-06-30,1,2,5,2
18855,2015-06-30,1,3,2,14
18856,2015-06-30,1,4,1,3
18857,2015-06-30,1,2,4,3
18858,2015-06-30,1,2,3,9
18859,2015-07-01,2,1,6,3
18860,2015-07-01,2,4,1,8
18861,2015-07-02,3,2,4,2
18862,2015-07-02,3,1,5,4
18863,2015-07-02,3,1,1,2
18864,2015-07-02,3,1,6,1
18865,2015-07-02,3,4,3,15
18866,2015-07-02,3,1,2,6
18867,2015-07-03,4,4,5,4
18868,2015-07-03,4,3,2,5
18869,2015-07-03,4,3,6,3
18870,2015-07-03,4,3,1,6
18871,2015-07-06,0,3,3,15
18872,2015-07-06,0,3,5,5
18873,2015-07-06,0,1,6,12
18874,2015-07-06,0,2,4,11
18875,2015-07-06,0,2,2,5
18876,2015-07-06,0,2,1,8
18877,2015-07-07,1,4,5,5
18878,2015-07-07,1,3,4,8
18879,2015-07-07,1,3,1,1
18880,2015-07-07,1,2,3,5
18881,2015-07-07,1,2,6,5
18882,2015-07-08,2,2,1,2
18883,2015-07-08,2,2,3,5
18884,2015-07-08,2,1,4,5
18885,2015-07-08,2,2,1,3
18886,2015-07-08,2,3,6,2
18887,2015-07-08,2,3,5,8
18888,2015-07-08,2,4,6,11
18889,2015-07-08,2,2,1,5
18890,2015-07-08,2,3,2,5
18891,2015-07-09,3,4,5,5
18892,2015-07-09,3,3,3,5
18893,2015-07-09,3,1,1,7
18894,2015-07-09,3,3,2,16
18895,2015-07-09,3,2,4,9
18896,2015-07-10,4,1,6,7
18897,2015-07-10,4,4,2,6
18898,2015-07-10,4,3,1,5
18899,2015-07-10,4,4,5,10
18900,2015-07-10,4,3,3,2
18901,2015-07-10,4,3,4,3
18902,2015-07-13,0,2,6,9
18903,2015-07-13,0,2,1,2
18904,2015-07-14,1,2,4,4
18905,2015-07-14,1,1,3,7
18906,2015-07-14,1,3,2,3
18907,2015-07-14,1,3,5,10
18908,2015-07-14,1,2,6,4
18909,2015-07-14,1,1,1,1
18910,2015-07-15,2,3,2,4
18911,2015-07-15,2,4,6,17
18912,2015-07-15,2,4,1,5
18913,2015-07-15,2,3,3,4
18914,2015-07-15,2,1,4,3
18915,2015-07-15,2,3,5,8
18916,2015-07-16,3,1,5,2
18917,2015-07-16,3,3,6,2
18918,2015-07-16,3,1,1,10
18919,2015-07-16,3,1,3,1
18920,2015-07-16,3,1,4,5
18921,2015-07-16,3,2,2,3
18922,2015-07-17,4,2,5,10
18923,2015-07-17,4,3,1,2
18924,2015-07-17,4,2,2,12
18925,2015-07-17,4,4,4,2
18926,2015-07-17,4,4,6,2
18927,2015-07-17,4,2,3,7
18928,2015-07-20,0,4,6,13
18929,2015-07-21,1,1,1,2
18930,2015-07-21,1,2,4,6
18931,2015-07-21,1,2,3,1
18932,2015-07-21,1,4,5,1
18933,2015-07-21,1,3,6,2
18934,2015-07-21,1,2,2,12
18935,2015-07-22,2,4,2,3
18936,2015-07-22,2,1,1,2
18937,2015-07-22,2,1,6,11
18938,2015-07-22,2,3,3,4
18939,2015-07-22,2,4,4,3
18940,2015-07-22,2,2,5,14
18941,2015-07-23,3,4,4,4
18942,2015-07-23,3,1,1,12
18943,2015-07-23,3,3,5,3
18944,2015-07-23,3,2,6,10
18945,2015-07-23,3,1,3,1
18946,2015-07-23,3,3,2,7
18947,2015-07-24,4,2,5,1
18948,2015-07-24,4,4,2,3
18949,2015-07-24,4,1,1,10
18950,2015-07-24,4,2,4,3
18951,2015-07-24,4,1,6,11
18952,2015-07-27,0,4,3,3
18953,2015-07-27,0,3,1,2
18954,2015-07-27,0,4,4,4
18955,2015-07-27,0,4,6,1
18956,2015-07-27,0,3,2,2
18957,2015-07-27,0,2,5,5
18958,2015-07-29,2,1,3,4
18959,2015-07-29,2,3,1,7
18960,2015-07-29,2,1,4,3
18961,2015-07-29,2,3,5,6
18962,2015-07-30,3,4,1,13
18963,2015-07-30,3,4,6,5
18964,2015-07-30,3,1,2,13
18965,2015-07-30,3,1,3,6
18966,2015-07-31,4,1,5,3
18967,2015-07-31,4,3,4,1
18968,2015-07-31,4,2,3,5
18969,2015-07-31,4,1,1,6
18970,2015-07-31,4,4,6,1
18971,2015-07-31,4,2,2,1
18972,2015-08-03,0,4,1,3
18973,2015-08-03,0,2,2,11
